frequency,words
151515,هالجكاره
74558,جابتنا
143710,منورين
139398,مضوين
138786,مشمسين
42699,اونتاريو
99684,طوعيه
15806,اقنعوها
166491,وبكح
106759,فتقتل
190821,يتسارع
75047,جاپہنچی
39033,ال٣٩٥
141234,مقدرلك
30824,القايمين
139345,مضحين
52295,بخدمتنا
145003,ميحتاجله
149168,نغذرهم
166684,وبندول
114046,كروب
27074,الشرچي
37982,الهسس
25679,الزمنات
83912,دسمال
201931,کاغذی
53577,برمیداری
97915,صورتتو
145899,میندازی
59531,بواشنطن
18777,الانسياق
126684,لمدينتي
73554,توشعين
41777,اهجدي
80470,خءم
83173,داويمه
112461,كءرءنا
157502,واعتراضات
126861,لمشتبهي
113110,كاميرااات
46724,بالديوانيه
162131,والفزعات
150564,نوديلهم
124022,للتريث
27720,الصغحه
8783,احميها
45295,بالاثبات
167179,وتابعو
124866,للسويد
11795,استغفرلله
41239,انفهم
54347,بسووا
125311,للغرام
127668,لهدفين
176563,وعرقي
161005,والساكنه
91090,سعاتك
182949,ومنعرفش
19811,البطال
29555,العواجيز
91494,سلااااااااااام
5520,اءلءك
77290,حاشتني
104070,عيناک
186799,ويسهرون
193797,يزورني
153253,هكون
125860,للمزوجين
130128,ماتنام
118887,لاولومبياد
108615,فلاندري
100685,عالسوريين
47960,باللاجءين
192393,يحقنوه
128310,ليحصوا
141636,مكدر
130370,ماحموت
59634,بوحدي
133904,متعالجش
80337,حيلحق
104272,غاويه
37902,الهبووط
122036,لصاق
108611,فلامبو
188852,ياحماره
133983,متعلقيش
140875,مفضياش
175033,وشفاه
14071,اعتراضكم
143936,مهرجانكم
156455,واردا
187881,وينصحنا
130642,ماركز
41399,انقلش
13119,اشماله
18855,الانقلش
171005,وحبسوه
11710,استعددنا
6965,اتعادي
13977,اعادي
159108,والباطنيه
149984,نمسح
183568,ونحرر
80482,خاءي
127235,لميسبقنا
69603,تعسا
36423,المنبطحون
26829,الشاعرين
31471,الكبيرين
61941,بينلغي
46389,بالجيب
171731,وخاطبناهم
74044,تيليجراف
117145,لاتستغرب
118496,لامابيه
55990,بغيابي
11236,اسبقيه
27582,الصحهابوظبي
122669,لغي
133497,متختصرات
148793,نطفه
80481,خاءنه
127023,لمقدرات
51877,بحجارتها
24406,الدسم
52631,بدراما
31673,الكعراطي
103984,عيدييد
154298,هيتعالج
50889,بتفرش
107401,فرشاتك
141889,ملاعقك
118706,لانعدي
106419,فايريس
186144,ويحضن
40496,انحكرتي
54453,بشبهه
138169,مسكتك
91777,سماعيل
142729,مناكيد
94392,شجعه
116156,كونجا
62885,تافهاااااااااااا
174553,وسيتخطي
46337,بالجلطات
118578,لاموا
7610,اجبرنا
158820,والالا
54436,بشانها
101090,عايامنا
189101,ياسااااااتر
118343,لاقاضي
75912,جلستني
175777,وضعته
181596,ومرتادي
127852,لوجوب
156463,واردغونه
178346,وقودها
23710,الخامله
170551,وجف
105376,فاسالوا
35253,المطالعه
189961,ياوعين
97667,صلعته
63563,تتابعينا
21500,التلامذه
178441,وكاجراء
155378,واتخذنا
134778,مجفص
5435,ءالءرف
122750,لفرنسيين
21241,التعليميهبسبب
179519,ولايرحم
140637,مغررين
83503,درامدش
73499,توریسته
73504,توریسمش
52445,بخوانند
20799,التربيهاللبنانيه
189892,يانه
119361,لايو
40241,انتفاضه
45071,باغتيال
34368,المريح
39288,امبيييييييه
75426,جذييه
172657,وذبحيهم
81929,خلا٩٠يوم
94746,شرعيا
167058,وبيفتجعوا
131050,ماعدبش
132541,مايفتجع
180448,ومابش
100148,عاتخرج
103564,عنجلس
99031,طحنتنا
99029,طحناك
196208,يعينون
80774,خامووووش
156626,وازمر
134486,متيتعايروش
36064,المكلخه
150418,نهدرو
138001,مستواكي
184157,ونقلك
106524,فبلادك
104752,غلطي
109065,فمقدارك
188628,يابقره
156913,واستهدافها
127306,لنتذكر
55341,بعاصفه
176303,وعاصفتين
71608,تلتحق
49418,ببطا
111096,قراراتي
170608,وجمعيات
23052,الحرمللل
9127,اختنكتت
20697,التخليص
182368,ومعلوماتي
97272,صدقيان
189439,ياكش
46237,بالتوظيف
37370,النذر
79233,حقمون
162026,والغلب
132402,مايسيبنا
192692,يخدوها
20297,البيزو
172463,ودمج
52800,بدواءر
36493,المنحوسي
177173,وغزه
9335,اخصاع
154774,هيونغ
120748,لجراحه
158999,والانماط
60739,بيدعم
163784,والميرسا
188215,وچذي
87298,رفيجتها
37795,النيرس
202297,کشیدند
83807,در۷۰درصد
101811,عذرخواهی
78373,حرفتون
83751,دروغه
29546,العهود
57486,بلوعه
79514,حلفوا
88043,ريحوا
133138,مبيترعبوش
117307,لاتفرحين
47415,بالعرس
7567,اجازهالمدارس
190665,يتحمله
93459,سيمددون
121601,لرمضان
149640,نقليص
91828,سمستر
96485,شييييخ
92189,سنلاحظ
178435,وكاتبه
148786,نطره
203368,۳۸هزار
10202,ارایشكاه
88835,زنانه
203400,۵خودروی
201956,کامیون
202372,کمالشهر
118547,لامصاب
105386,فاستخدموه
164537,وانتفضوا
189509,يالثور
91446,سكسوكتك
11991,استماع
49703,بتبصله
166890,وبيتم
172295,ودخان
159971,والثانويات
108341,فقدناچ
134182,متكهرب
167278,وتاهت
120773,لجلال
91621,سلطانك
195110,يصفقون
35301,المطنزه
190812,يتزوجه
137154,مريييض
119114,لايستحقون
152109,هاولاء
188547,يااعداء
198217,ينحل
71337,تكسرون
134599,مجاذيفه
181143,ومتمرغل
48117,بالمحاوله
99464,طلعله
194576,يسووييه
111693,قعدج
113824,كراك
40608,اندوزں
92274,سنیں
43758,اینکر
76408,جنید
108294,ففكرت
65568,تحيك
87474,رمت
149918,نلهي
79862,حنحرر
106377,فايرسات
79868,حنخليهن
198104,ينتشرا
89900,سبتيني
140863,مفصول
165566,وبالكنيسه
201419,چكونكي
108745,فلعلها
177819,وقاداتنا
102484,عطلتك
187354,ويفطس
121986,لشله
201567,چھوٹا
85795,ذھنی
202650,کھوءی
62530,بےکس
90630,سجاول
114981,كلیوں
44578,بازاروں
62310,بھٹکتی
201079,پھرتی
140116,معذوری
43466,اٹھاتے
87937,روٹی
202777,کےچند
150521,نوالوں
105009,غیرتمند
202075,کرتےکرتے
12740,اسےحاملہ
62515,بیٹھےہیں
61073,بيشارك
48988,بانديه
136027,مدات
183750,ونستانس
96951,صبيح
33986,المخيزيم
158525,والاستطلاع
65935,تخنقنا
55614,بعشواءيه
155348,واتجنبك
58029,بمطقيه
52805,بدوامي
129758,ماتخسرون
67592,تستوعبهم
184862,وهيبقوا
44316,باخذكم
56460,بقلاوه
162764,والمباراه
14394,اعصابها
39628,امعاء
18614,الاناكوندا
45871,بالبل
6904,اتصاليه
114028,كرهلك
49876,بتتمنا
65366,تحفل
52211,بحيتهم
110962,قدرين
5895,ابحاثه
181860,ومستنين
37623,النقشبندي
149219,نفانتينو
116903,لابويا
136747,مرحوش
158271,والاجازه
26993,الشررررر
65131,تحررها
152047,هانحن
150264,ننشد
153311,هلس
114652,كلاااام
76587,جوازين
121577,لرغبته
39239,امانتو
55848,بعيشو
93884,شاسمه
20298,البيست
107658,فريند
99202,طشتت
194999,يصالحها
48825,بال٥
40518,انخرعوا
69996,تعييش
137859,مستفحله
199290,يويلك
69960,تعويضيه
77824,حتخفي
54050,بسبع
112950,كالرءه
162519,والكلي
160350,والحكيم
184776,وهندي
94844,شرورها
91981,سناپچ
162567,والكوفيد
119814,لتبدلات
61075,بيشبههم
45811,بالبرنابيو
102237,عشاقك
125595,للكلاسيكو
197570,يلقها
115288,كنجی
41039,انظارهم
45643,بالامي
100496,عالاكشن
150416,نهدد
40571,اندرونی
62392,بیرونی
156966,واسطہ
113091,كامزن
201579,چہرہ
60388,بيتكاثروا
45695,بالانقسام
26269,السقعه
37244,النايت
187426,ويقرمنا
133047,مبطيقش
110725,قبرستونی
62476,بیماریو
145954,میکشت
13209,اشکثر
203071,یطول
193631,يرمض
160811,والردح
46252,بالتویتر
201505,چود
203069,یطلع
167722,وتجيد
195474,يطقونه
186874,ويشفون
187010,ويضعون
187011,ويضعونها
109056,فمعقوله
28567,الظواهر
32832,المانحر
60337,بيتعاقبوا
132357,مايسافر
20135,البهذله
60338,بيتعاقبون
119031,لايخافه
135655,مخاطرها
105300,فارج
181270,ومجيب
173000,ورحيمهما
109766,فيرا
6567,اتجننتوا
45000,باعراضها
83757,درونا
156329,واذاكم
70475,تفقسو
121150,لحوش
105766,فالجبل
100333,عازمتنا
41115,انغني
105802,فالحمام
152860,هذان
68463,تصدرا
19834,البطوليه
139384,مضلتهم
194195,يستمروا
129365,ماانتقدناهم
52098,بحكو
139341,مضحكوك
25941,السبتر٢٩
146270,ناشطي
103853,عوفها
41906,اهملوها
86039,راخ
180248,ولوكان
179362,ولاقصورا
194484,يسمحولنا
162263,والقاذورات
34589,المستحمرين
128509,ليصدروه
109973,فيعم
73813,تومان
71295,تكرمون
82851,دارتله
86065,رارار
99958,ظلمك
115154,كمعاقين
51947,بحرماننا
126449,لليونغ
191565,يتوقي
184843,وهونيك
55195,بطلقتين
114685,كلاش
158412,والادران
158420,والادواء
160508,والخطوب
190156,يبزق
198219,ينحي
96936,صبعوا
20880,التريكو
145354,ميلفاي
147287,نحا
197283,يكلها
145015,ميحكمش
90413,ستفحص
18088,الافغاني
194132,يستغيث
173579,وزنانه
28154,الضيع
175623,وصهري
114607,كقانون
44820,باشتر
59407,بهقسهمان
150471,نهوهك
184705,وهكو
153817,ههموومان
5474,ءهم
150414,نهخوشيه
56741,بكرين
59380,بهرلهمانهكهي
5482,ءيران
76575,جواريان
115610,كورهنايان
60041,بوو
127714,لهمان
83151,داواخر
5485,ءيمهش
73896,تويتهر
150452,نهكهين
53962,بزيد
10337,ارتكبه
99263,طغيانهم
5667,اامهم
143239,منشورج
102779,عقولنه
16824,الاحتجاجي
23979,الخفايا
124406,للحرمين
11157,اسافرررررر
35542,المعفيون
128057,لولدها
174994,وشعرها
103064,علميني
169516,وتكلمت
174194,وسفهتني
181982,ومشت
201375,چرخه
87546,رنین
156635,وازودیلاتاسیون
151947,هالنصيحه
118221,لاعتماد
130061,ماتقلش
92858,سيتبعه
58525,بنتاءج
126443,لليوروبوند
68495,تصدمنا
65661,تختتم
93250,سيضيع
198053,ينبثر
21034,التشييك
162806,والمتحدثه
158505,والاستباقيه
201965,کاندوم
156900,واستنفر
128447,ليستيقن
62587,تاءب
152389,هتحيلك
30054,الفاكسه
58687,بنديها
182011,ومشغوله
182068,ومصايبنا
176401,وعبدو
103892,عووو
84088,دفااا
13195,اشيلك
72549,تنذم
176669,وعطاءها
65586,تخاذلهم
11327,استانی
95966,شهریاری
151297,هاریسون
83076,دانشتون
200654,پایینه
97190,صددرصد
136786,مردنیه
81351,خروجي
132651,مايلهس
81054,خخخخخخخخخخخ
134819,مجلسی
80803,خانومی
143987,مهماندار
145913,میومدم
90902,سردی
150111,نمیدادم
70664,تقاضای
52459,بخورد
114185,كریبان
51685,بجناطكم
119723,لبومبيو
41428,انكانه
90819,سرابيت
193720,يزاحموننا
89002,زولن
86654,رجيته
58114,بمفقود
91852,سمعناش
67457,تستعجلش
184477,وهالقرار
141725,مكفيه
127305,لنتدمر
50646,بتطرد
111594,قطتنا
191273,يتكلمووون
163423,والمعفيون
33740,المحجورون
70932,تقعدكم
62122,بييلك
122004,لشوفتك
118803,لاهتمامها
179052,ولاتخاذ
112823,كافحوهم
18720,الانحلال
159414,والتبرج
37716,النوازل
30274,الفريضه
108403,فقهاء
128687,ليلطف
94012,شالناس
73164,تهنات
89359,سادين
192463,يحماق
54957,بصييييييييييييح
160257,والحررررر
161973,والغبارررر
80782,خانقني
182183,ومطفررررره
75733,جسميه
136341,مديرنا
175044,وشقا
157721,واغتصبك
143876,مهجده
147413,نحكيو
181455,ومخلي
192425,يحكيو
197058,يقيسو
197057,يقيسهم
179860,ولعشاق
28321,الطرب
179996,وللاوفياء
158213,والابتسامه
114677,كلاسيك
193911,يساندون
125115,للطمع
200974,پهرلهماني
132079,ماوهي
112577,كاتهكاني
84572,دهوامي
109277,فهرمانبهراني
80472,خءي
115409,كهم
113909,كردهوه
112580,كاتژمیر
184667,وهزارهتهكاني
153814,ههر
84571,دهوام
84543,دهكهن
84539,دهزانن
43914,بء
127645,لهبهر
5475,ءهوان
45701,بالانه
147973,نزمين
111028,قديسين
175906,وطاريه
90483,ستلعبه
184619,وهدومك
31790,الكميونتي
30923,القديمين
80529,خاتيه
141703,مكشوفا
196924,يقفي
24053,الخماسيه
202488,کوءٹہ
55544,بعدکلیءر
94004,شالكم
157313,واصوم
175188,وشوكلاته
64095,تتعني
41267,انفينيتي
140660,مغزم
68673,تصورم
17719,الاشعاعي
89440,ساشرح
102163,عزیزشما
153014,هریک
164856,وانمود
145973,میکنیدبرای
145974,میکنیدبیش
145816,میفهمید
