sample_3000_tweets,class
تصريح خطير جنرال هندي ضد مسلمي كشمير حيث لمح وضعهم في مخيمات سجون  كبيره اطلق عليها مخيمات ضد التطرف وهذه الفكره نفسها تطبقها الصين لاكثر مليون مسلم يضطهدون في سجون كبيره فاحذروا امه الاسلام النيويرك تايمس   مسلمو_الصين  ,0
تحيامصر الصين دوله حملت موبيل صيني منتجها وعملي صوره سوده وعلشان كده اطالبهم باشد العقوبات علشان مش الغالي التتعملوا صوره سوداء  ,0
نتمنا حلقه عن اخواننا في الايغور   وتسلط الصين عليهم  ,0
الفيروسات اللي تصيب الجهاز التنفسي ليش دايما بدايتها الصين       ,0
قد نتعجب ونستغرب ضطهاد المسلمين في كل مكان في سوريا وفي وفي الاحواز العربيه وفي بورما وفي الصين وفي الهند وغيرها البلدان وكذلك قد نستغرب حملات الكراهيه يبثها الغرب مدعي الانسانيه جر الويلات علي بلادنا الاسلاميه     ,0
مره اشوف تكلمت المقطع فيه واحد اسمه ليه الصينين ما يطلعون الصين يغيرون اسماءهم يختارون اسم انجليزي   ,0
"ولا في الموضوع ديمقراطيه  الصين بلد غير ديمقراطي وهم معترفين اصلا بذلك 

اصبحت للاسف بوق للنظام الصيني وملمع  ",0
شووووووف ناس الصين بتكلمو             ,0
"يبدو ان  اللحيه  الاغلبيه يستخدمها للنصب والاحتيال هكذا القصه مع الشخص اسمه عبد الحق  ع
والذي تسلم منا مبلغ 200 000 00 بغرض جلب بضاعه الصين تسلم المبلغ وغاب عن مقر شركته
بعد تجريب     ",0
لازم نتوقعه لان حكومتنا مو امينه واتفاقيات الصين السابقه عليها خطوط حمر وعلامات تعجب استفهام يخوف والمشكله الاكبر بلدنا ما يتحمل الفشل بهكذا اتفاقيه  ,0
"ماكو احد يدعم الاتفاقيه الصينيه الا ما يعرفها او المستفاد 

واذا ما تصدك شوف مصير الدول سوت اتفاقيات ويه الصين
الصين مو غشيمه وتعرف لاي بلد تروح البلدان ما عندها قدره تدفع وخصوصا بلدنا عليه ديون خياليه  
شوف الرابط  ",0
المخبر الاقتصادي 14 فخ الديون  كيف تحتل الصين الدول الفقيره   ,0
المره عنصريه اكيد بس كمان بركي الزلمي مريض   كانو عطووا كمامه الها او حاولوا يتاكدوا ازا مريض عنجد     ,0
في الاجتماع بين ناءب رءيس جمهوريه الصين الشعبيه وانغ تشيشان ووزير الخارجيه خورخي اريزا نوقشت القضايا الرءيسيه للاحداث الجيوسياسيه الدوليه   ,0
"كده بقي  كل واحد في هاله  بصوت لي في فيلم فول الصين العظيم
بنقفل جروبات الدفعه دي ونخلينا مع كتبنا مع نفسنا وقت الفاينالز بالذات عشان الصحه يعني     ",0
هاي مسويها تشبه زي الصين التقليدي تزامنا ويه الاتفاقيه  ,0
"مشكلتنا مع القرامطه الرعاع حلها لا ثالت جدار برلين صور الصين    
هذه الزبده يااحرار  ",0
وباء   ,0
اتوقع يجيبون مدرسين الصين يعلمونا اللغه والمفترض ارسال ابتعاث سنتين للتخصصات الاجتماعيه والتربويه بعد الجامعه قبل لا تطبق الماده في المدارس   ,0
"اصابات جديده بالالتهاب الرءوي تفشي  فيروس_كورونا في  الصين

 ملحق  ",0
"مسوول صيني يقول استغرب عندما اسمع ان اليمن افقر دوله في العالم
 ونحن نصدر اكبر كميه في العالم 
من مطاط الفلوس  لربلات  لليمن
 اسالكم بالله لاحد يقول له اننا
نربط بها القات
خلونا نشتهر صيت الغناء ولاصيت الفقر
الصيني مطنن بعد ماشاف مصانع الصين 
محجوزه لليمن      ",0
"توني ادري 
حسبالي كورولا لهم
و كورونا هم لهم
و الكامري هم 

السموحه     زهايمر في الاربعينات              ",0
اظهر مءتمر برلين سيطره الصهيونيه علي  ميركل افقدت المانيا حقها في الاحترام المستحق حولتها في نهايه عهدها تابع امريكي مطلق كمملكه النحلتين وبهذا ترتفع للاسف اسهم الصين والهند وايران وذلك لان نفاق المتغصب يجعل المنافق اوهي المجرم     ,0
 غيور علي اعراض المسلمين واموالهم وذاك مداهن متخاذل  ولا يحق ان نرمي  دولا دامت قرونا بالظلم والجور لخطا بعض رجالها او حتي غالبهم  لان بينهم هدي الله علي يديه خلقا كثيرا للاسلام  ولولا جهادهم سميته فتوحات ملكيه لما وصل الاسلام الصين والاندلس وغيرها بقاع الارض   ,0
يشرح  رفعت اتون استاذ نظم  الصحه العالميه بجامعه هارفارد ضمن برنامج الاثراء الشتوي  WEP2020 عن  الطب الدقيق واهميه اتباع نهج جديد للوقايه  الامراض وعلاجها ومدي تاثير التباين الفردي في  الجينات والحاله الصحيه وانماط الحياه  البيءه للتدخل العلاجي   ,0
"عند الخلاف   لاتنكر فضل   ولا تفشي
سر  ولا تهتك ستر  لا تنسوا الفضل بينكم   ",0
" الصين  17 اصابه جديده بالفيروس التنفسي الغامض
  ",0
"منظمه عقوق الانسان   لماذا لم نسمع صوتا حول انتهكات حقوق الانسان في فرنسا  الصين وغزه   وتهتم انتقاما  بعد طرد جاسوسها الجزاءر  بلافته او تشليقه قماش   فتصدر تقريرها شيفونه  حول حقوق الانسان في الجزاءر      
  لا مصداقيه ولا حقوق الانسان    التيهوديت   ",0
انا ولدت قيصري وعطوني بنج كمامه وانخرشت وحسيت اني بموت وتعقدت ويوم دخلت غرفه التكميم قلت مااابي الكمامه عطوني ابره ويضحك مني دكتور التخدير ويسولف علي مادريت الا انا بغرفه الافاقه    طلع ابره طقها مع المغذي ولا حسيت بها ولا شي  ,0
"200118    صور كيوهيون سوبر شو ماكاو الصين الاول   

 SS8  ",0
كثير يعلنون عن هبات انسانيه لحالات انسانيه جاءحه معلنه ما هم الا كحكم قاض حكم بالسجن المءبد مع وقف التنفيذ فلا تري الهبات اعلنها ولا في الاحلام  ,0
مش عم يسمحوا للمتظاهرين يفوتوا كمامات وبصل لكن كيف عم يفوتوا المفرقعات  ,0
" السعوديه 
تخطي في التعليم اهم وانجح خطوات التقدم بنظره ثاقبه للمستقبل 

اتقان اللغه الصينيه احدي اهم ادوات العصر الحديث للتفوق الاقتصادي العالمي والتقارب مع رياده الصين 

براڤووو للقاءمين علي حقل  التعليم بالسعوديه خطوه راءده في الاتجاه الصحيح       ",0
"رءيسه المركز الوطني للواءح الصحيه الدوليه في وزاره الصحه   سندس القبندي 

لا يوجد توصيه او اجراءات احترازيه منظمه الصحه العالميه باجراء مسح صحي في المطار علي القادمين  الصين  الكويت جانب عدم وجود توصيات المنظمه بحظر التجاره او السفر الصين واليها   ",0
"ضرب المهله الدستوريه لحكومه تصريف الاعمال عرض الحايط 
  توقيع وزارات لعقود بالمليارات 
  محاوله تمرير اتفاقيه الصين بدون نشر حتي بنودها
  ضرب خطب المرجعيه وتوصياتها عرض الحايط 
اللي بالقانون والدستور اصلا مغلس الدستور  بس حرك التاير يعتبر جريمه ابو صماخ
 مهله_الناصريه  ",0
بلاك مادخلت  ابوخمسه وابتكارات الصين يوسع الصدر حتي لوزحمه  ,0
